Type,Name,Title,Link,Author,AuthorGH,ScreenshotUrl,Description,SP2019,Categories,ColumnTypes,Tokens,Operators,Actions,Features,Classes
Column,number-version-publish-status,Publishing Status,https://github.com/pnp/list-formatting/tree/master/column-samples/number-version-publish-status,Paul Bullock,pkbullock,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-version-publish-status/assets/screenshot.png,"Sample contains an example of using the modulo math expression for highlighting 'published', 'published with draft' and 'draft with no published versions' of pages",,Icons,Number,,Number,,,sp-field-severity--good|sp-field-severity--warning|sp-field-severity--severeWarning
Column,number-volume,Volume option,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-volume,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-volume/assets/screenshot.gif,This sample includes visual selection of volume from 0 to 5.,,Inline Editing,Number,,,setValue,,ms-fontWeight-bold|ms-fontSize-12
Column,number-zero-to-ten-rating,0 to 10 Rating Scale,https://github.com/pnp/List-Formatting/tree/master/column-samples/number-zero-to-ten-rating,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/number-zero-to-ten-rating/assets/screenshot.png,This sample demonstrates the use of the split operator to change the value of a number column to the appearance of a 0 to 10 rating scale.,,,Number,,Number|floor|split,,forEach,ms-font-m-plus|ms-fontColor-neutralTertiary|ms-fontColor-white|ms-bgColor-themePrimary
Column,person-assign-to-me,Assign to Me,https://github.com/pnp/List-Formatting/tree/master/column-samples/person-assign-to-me,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/person-assign-to-me/assets/screenshot.gif,This sample demonstrates the use of the setValue action of customRowAction to set the current logged-in user in the Person column.,,Icons|Inline Editing|Hover Cards,Person,@me,getUserImage|appendTo|indexOf,setValue,forEach|defaultHoverField,ms-fontColor-themeDarker|ms-fontColor-themeDarker--hover|ms-fontColor-themePrimary|ms-fontColor-neutralPrimary|ms-bgColor-neutralLight|ms-bgColor-themeLighter|ms-fontSize-s
Column,person-currentuser,Highlight the Current User,https://github.com/pnp/list-formatting/tree/master/column-samples/person-currentuser,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/person-currentuser/assets/screenshot.png,This sample uses the @me keyword to check if the person field is the current user and shows that person using a different color and weight. This is a dynamic check that will always highlight the user using the list (not the creater of the format). This template could easily be extended to apply different/additional styles or icons as desired by simply copying the same expression logic for other fields.,Y,,Person,@me,,,,ms-fontColor-themePrimary|ms-fontWeight-semibold
Column,person-hover-card,Person Hover Card,https://github.com/pnp/List-Formatting/tree/master/column-samples/person-hover-card,Niket Jain,NiketJain,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/person-hover-card/assets/screenshot.png,The following image shows a list with a default hover added to a formatted column in a list,,Hover Cards,Person,,getUserImage,,defaultHoverField,
Column,person-localization,Person Localization,https://github.com/pnp/List-Formatting/tree/master/column-samples/person-localization,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/person-localization/assets/screenshot.png,This sample demonstrates changing text output based on the @lcid token. This allows you to provide localized text within your format ensuring that users in various regions can use your formats without issue.,,Hover Cards,Person,@lcid,,,defaultHoverField,
Column,person-mailto,Person Mail To Link,https://github.com/pnp/list-formatting/tree/master/column-samples/person-mailto,Vesa Juvonen,VesaJuvonen,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/person-mailto/assets/screenshot.png,"You can use column formatting to render quick action links next to fields. This sample, intended for a person field, renders two elements inside the parent `<div />` element:",Y,Icons,Person,,,,,sp-field-quickAction
Column,person-name-avatar,People Name Avatar Card,https://github.com/pnp/list-formatting/tree/master/column-samples/person-name-avatar,Sai Bandaru,saiiiiiii,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/person-name-avatar/assets/screenshot.png,"This SharePoint column formatting sample provides a modern, interactive People card for list items using JSON formatting.",,Hover Cards,Person,@me,substring|length,defaultClick,customCardProps|directionalHint,sp-css-backgroundColor-themeLighterAlt|sp-css-backgroundColor-neutralLighterAlt
Column,person-roundimage-format,Display a Person's Profile Picture in a Circle,https://github.com/pnp/list-formatting/tree/master/column-samples/person-roundimage-format,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/person-roundimage-format/assets/screenshot.png,This sample applies styles to a parent div element and a child img element to show a person's profile picture in a circle.,Y,,Person,,,,,
Column,person-teams-call-format,Teams Call Format,https://github.com/pnp/List-Formatting/tree/master/column-samples/person-teams-call-format,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/person-teams-call-format/assets/screenshot.png,This sample uses Microsoft Teams deep links to create links from selected user that allow to make Microsoft Teams calls to user.,,Icons|Microsoft Teams,Person,,,,forEach,ms-fontColor-themePrimary|ms-fontSize-20|ms-fontSize-10|sp-field-quickAction
Column,person-teams-message-format,Teams Message Format,https://github.com/pnp/List-Formatting/tree/master/column-samples/person-teams-message-format,Steve Corey,stevecorey365,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/person-teams-message-format/assets/screenshot.png,This sample is using Microsoft Teams deep links to create a link that allows a user to send Microsoft Teams messages to the user in the column.,,Microsoft Teams|Icons|Hover Cards,Person,,getUserImage,,defaultHoverField,ms-fontSize-42|ms-fontWeight-regular|ms-fontColor-themePrimary
Column,picture-roundimage-format,Display a Picture Column in a Circle,https://github.com/pnp/list-formatting/tree/master/column-samples/picture-roundimage-format,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/picture-roundimage-format/assets/screenshot.png,This sample applies styles to a parent div element and a child img element to show a picture column in a circle.,Y,,Picture,,,,,
Column,promotedstate-demote-news,Demote News to Site Page,https://github.com/pnp/List-Formatting/tree/master/column-samples/promotedstate-demote-news,Tetsuya Kawahara|Cory Schwartz,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/promotedstate-demote-news/assets/screenshot.gif,This sample demonstrates how to use the setValue action to update the value of the Promoted State column to 0 and demote the news to a page.,,Icons|Inline Editing|Hover Cards,Promoted State,,,setValue,customCardProps|directionalHint,ms-fontColor-themePrimary|ms-borderColor-themePrimary|ms-bgColor-white|ms-bgColor-themeLighter|ms-fontColor-white|ms-bgColor-themeLighter--hover|ms-bgColor-themePrimary
Column,text-bing-map,Display a Bing Maps Image for a Location,https://github.com/pnp/list-formatting/tree/master/column-samples/text-bing-map,April Dunham,aprildunnam,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/text-bing-map/assets/screenshot.png,This template uses Bing Maps staticmap API which generates an image using a parameterized URL. The template only uses the most basic features of map location and image size. To see all of the available option see the static map documentation,,,General,,,,,ms-borderColor-neutralLighter
Column,text-comma-separated-value-tags,Display Comma-Separated Text as Tags,https://github.com/pnp/list-formatting/tree/master/column-samples/text-comma-separated-value-tags,Sudhir Kesharwani,sudhirke,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/text-comma-separated-value-tags/assets/screenshot.png,This sample demonstrates using the split function to display a comma separated text as tags.,,Icons,General,,split,,forEach,ms-bgColor-neutralLight|ms-fontColor-black
Column,text-conditional-format,Conditional Text Formatting (Severity),https://github.com/pnp/list-formatting/tree/master/column-samples/text-conditional-format,Lincoln DeMaris,ldemaris,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/text-conditional-format/assets/screenshot.png,"You can apply conditional formatting to text or choice fields that might contain a fixed set of values. This sample applies different classes depending on whether the value of the field is Done, In Review, Blocked, or another value.",Y,Icons,General,,,,,ms-fontColor-neutralSecondary|sp-field-severity--good|sp-field-severity--low|sp-field-severity--warning|sp-field-severity--severeWarning|sp-field-severity--blocked
Column,text-contains,Text Contains,https://github.com/pnp/list-formatting/tree/master/column-samples/text-contains,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/text-contains/assets/screenshot.png,"This sample demonstrates using the indexOf function (O365 only) to test if text contains a given value. The sample also uses the toLowerCase function to ensure the contains condition is case-insensitive. In this sample, if the text of the current field contains the word 'dead' a class is applied to turn the text red.",,,General,,indexOf|toLowerCase,,,ms-fontColor-redDark
Column,text-course-registration,Course Registration,https://github.com/pnp/list-formatting/tree/master/column-samples/text-course-registration,Dennis|Chris Kent,expiscornovus,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/text-course-registration/assets/screenshot.png,Demonstrates creating a button to register for a course.,,Icons|Inline Editing|Provisioning,General,@me|@now,indexOf|length|appendTo|removeFrom,setValue,,ms-fontColor-themePrimary|ms-fontColor-themeDarker--hover
Column,text-expand-collapse-format,Expand Collapse Format,https://github.com/pnp/list-formatting/tree/master/column-samples/text-expand-collapse-format,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/text-expand-collapse-format/assets/screenshot.gif,Demonstrates creating a button to register for a course.,,Icons|Inline Editing,General,,,setValue,,ms-fontSize-18|ms-fontColor-black|ms-fontWeight-bold
Column,text-googlemaps-link,Display Link to Google Maps,https://github.com/pnp/List-Formatting/tree/master/column-samples/text-googlemaps-link,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/text-googlemaps-link/assets/screenshot.png,"This sample demonstrates displaying a link to Google Maps. When you open that link, a map of the area around the field value location is displayed.",,Icons,General,,,,,ms-bgColor-themeLighter|ms-fontColor-neutralSecondary|ms-bgColor-themePrimary--hover|ms-fontColor-white--hover
Column,text-hyperlink-long-addresses,Hyperlink long addresses,https://github.com/pnp/List-Formatting/tree/master/column-samples/text-hyperlink-long-addresses,Geert de Kooter,gdk-max,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/text-hyperlink-long-addresses/assets/screenshot.png,"The URL in a hyperlink column has a 255-character limit, which can get you into trouble. This sample demonstrates the use of a multiple lines of text column to display the link so that this limitation can be avoided.",,Icons,General,,indexOf|substring|lastIndexOf,editProps,,ms-fontSize-s|ms-fontColor-themePrimary|ms-bgColor-themeLight|ms-bgColor-themeLight--hover|ms-bgColor-neutralTertiary--hover
